,Abdomen Fast,Abdomen RIP,C3,C4,E1,E2,EDA,EKG,F,1-F,2-F,F3,F4,Flow Limitation,Heart Rate,Inductance Abdom,Inductance Thora,K,M2,M1M2,C3-M2,F3-M2,E1-M2,Nasal Pressure,O1,O1-M2,O2,O2-M1,Pleth,PTT,Pulse,PWA,Resp Rate,Right Leg,RIP Phase,SpO2 B-B,SpO2,Class
84,-9.66460382492811e-07,-2.4268923374278326e-06,1.4860227954528062e-05,-6.863798672465146e-06,6.227400320437636e-07,2.955184679941964e-06,-0.03077694304821343,-0.000539104333356215,2.798802243076119e-06,-3.70164209252055e-05,-5.5796389349202245e-05,2.343911546501864e-05,5.558565194170861e-06,0.29405168371180795,67.1748076120648,1.939277922738486e-06,1.8378795249357847e-06,0.40388543089420925,1.828026376745277e-05,4.904514127311105e-07,-1.6264147656463942e-06,6.717237140459197e-06,-1.1607338053457876e-05,0.0027242155274488423,-1.2574672175173625e-05,-2.928777647058858e-05,-3.187142900740571e-07,1.5796047526767687e-05,2785.3828987529973,0.24505669787563894,66.31086018497325,8850.444027771417,13.06226648671763,-0.004398959629383809,24.57753869082678,95.8102964488865,95.81096513313499,NREM
85,6.362817616540785e-06,4.777921822944487e-06,1.1951510582131633e-05,1.8176229495684335e-07,2.2550850629434474e-05,3.0840536964980024e-06,-0.0305408913014725,0.0001676839051880744,2.7771345845730294e-06,-3.054222222222356e-06,-2.142468909738145e-07,1.8049440619516238e-05,2.3106419592583926e-05,0.2628134414013887,70.47690101584395,1.9403578952722465e-06,1.8368147300424713e-06,0.3946580157846647,2.014806173800286e-05,5.062735942626077e-07,-6.408647531852746e-06,-5.453780575266128e-07,8.445514803793974e-06,-0.006386051542816409,3.539167096971079e-05,1.6903905882352605e-05,1.658337193865822e-06,1.9612445639735313e-05,2776.103895431617,0.2421805715348168,68.954896704899,9291.133879199406,14.181123316013734,-0.004402104750006378,10.570636874901453,94.91055669998221,95.07759822995348,NREM
86,3.785560283309178e-06,2.3703526359960375e-06,6.951505943388977e-06,7.647042374303754e-06,-7.97263318837281e-06,3.2557569695582e-06,-0.030541738478217752,0.0011933398799496523,2.7945623712519037e-06,3.3810844098573146e-05,1.5150797497520879e-05,2.6346019836727964e-06,1.6383281086442166e-05,0.2720674107934183,66.68745160209556,1.9413145749090816e-06,1.838117891203174e-06,0.3818146873665064,1.7721698878462157e-05,5.202419063604689e-07,-8.996324783194269e-06,-1.3551628534371046e-05,-1.964070743368727e-05,0.004781417037550317,4.511131813534747e-05,2.9061039215685937e-05,-1.8703150545510083e-05,-3.2464218331163407e-06,2774.810664794891,0.2392142922394581,68.44380560006105,8176.816477709108,13.811454747161871,-0.004441728815976215,10.576130064799978,95.54377219975754,95.49983978027011,NREM
87,6.487120190229145e-06,4.918638366267394e-06,1.8836771877622593e-05,3.8089897764552777e-06,3.097666468299364e-05,3.4238643625543094e-06,-0.030307193983530434,0.00256884306391242,2.7793577477682684e-06,-1.3988903761349035e-05,-2.8834579980162792e-05,9.75943878843361e-06,7.63004089417849e-06,0.3215355431326772,70.81387094794133,1.9424903334096285e-06,1.838384049235777e-06,0.3678679838145724,1.6449017853055885e-05,4.998200452684316e-07,4.194413939116964e-06,-5.141889524681567e-06,2.056629344116332e-05,-0.004113864936534777,4.558284455634389e-05,3.0809007843136916e-05,-3.138699992370542e-06,1.1118055123217423e-05,2757.1027714384995,0.24303721521605248,70.58754829904294,11439.414823834588,14.496094349827525,-0.004470696987157009,24.140555434398923,94.76605376262046,94.83314259555965,NREM
88,3.4710842374303846e-06,2.0901161821927264e-06,1.2165681864652426e-05,1.2795212176698959e-06,3.130142696269151e-05,3.4730413519492887e-06,-0.030141073263213046,0.0038511005342183645,2.7784337376973138e-06,-2.2977262083873887e-05,-4.775470569924421e-05,6.420780682078227e-06,1.0415327351796556e-05,0.3182603466719565,73.31651908262761,1.9430315607436233e-06,1.8389629561811755e-06,0.3426105373396201,1.3278103456168725e-05,5.108911777421734e-07,6.828980265002962e-07,-5.314573388265911e-06,2.4058141769028844e-05,0.004193350037245135,4.3721077653162374e-05,3.211718431372515e-05,-1.2995939513237251e-05,-1.9543639658189685e-06,2737.51614451989,0.23993109647484717,72.4317794562702,10582.797462933291,16.803176025873608,-0.004531250837313415,63.82775381328043,95.1995117112993,95.28871900511179,NREM
89,4.466500462857001e-06,2.975736669972791e-06,-1.064471673151756e-05,1.9875948729681374e-07,-6.401527489128132e-06,2.622382650492052e-06,-0.030392149470776435,0.004972694957595186,2.7849370565345764e-06,-2.008381738002607e-05,7.800346227207294e-06,-3.893999694820066e-07,-2.376193667506105e-06,0.3018452308879226,71.19102295496045,1.9440072836397854e-06,1.8426246738384067e-06,0.3118827011693294,1.5337843411917565e-05,5.045580732941685e-07,-2.4255068607105153e-05,-1.4190164721141476e-05,-1.5689155921772518e-05,-0.001755521964629182,3.463527093919275e-05,2.0959733333332993e-05,-1.0477924498359704e-05,2.6430916405999923e-06,2787.9748202402425,0.23335958146625635,72.88794011681628,4781.884460720729,12.614251584704764,-0.004568594005620426,5.7722439453727015,95.15490450395463,95.23316090638592,NREM
90,3.4507064215050533e-06,1.9603002161694807e-06,2.256112141603718e-05,7.257455405508456e-06,8.740460334172398e-06,4.03020299076824e-06,-0.030491924585030906,0.0052125462875181276,2.7856395056075912e-06,-7.627112805879824e-05,-8.958226637674477e-05,2.1463345845731235e-05,2.0999595605401503e-05,0.30231202738567176,70.03981498568194,1.9445214516416166e-06,1.84863306630045e-06,0.2970445607130236,1.3665563317311628e-05,5.114445716029602e-07,1.0703837918669873e-05,9.358890058747131e-06,1.1182468095924034e-06,-0.001181744672696117,4.2788879041733376e-05,3.0794458823529074e-05,3.956820401312224e-06,1.5421623470919667e-05,2754.7565595720675,0.23671452095003345,70.42128192738403,7002.541733933516,13.833954857986319,-0.00453785456280361,16.29801976943618,95.31032611920685,95.46650492103458,NREM
91,3.2578989547570048e-06,1.7551898680094654e-06,1.8633787777523406e-05,1.4858130357824013e-05,2.76063337148087e-05,2.7632712291141623e-06,-0.03083932538513263,0.005809948027809575,2.795551842526794e-06,4.08826182447025e-06,1.5769322804612938e-06,1.0964890989547518e-05,9.617539635309184e-06,0.3555371608640676,65.98011144777598,1.9445381348388902e-06,1.8492123394623737e-06,0.28483262457019914,1.4029712672617952e-05,5.263333079016301e-07,6.4125299203992305e-06,-1.5146436560617464e-06,1.9613988901604308e-05,0.0013745144494167487,2.893074016937509e-05,1.6559890196078088e-05,5.120004364080212e-06,1.6922922234938893e-05,2768.594841412984,0.23835137950390548,63.93295999593092,7980.834853640543,14.165755808680347,-0.004598333039698908,41.764539692174665,95.78808609479243,95.77763027389946,NREM
92,7.762469036901406e-06,6.092609974313984e-06,1.3123501121538057e-05,6.873245609216397e-06,2.3101339803158435e-05,3.096739162279646e-06,-0.03105757365954071,0.006219853122514695,2.7844612039367284e-06,-4.006653004755742e-05,-4.536088934157273e-05,1.1231337300678514e-06,1.2339093461508926e-05,0.3582745408069989,70.79305934584572,1.9455465730779987e-06,1.8502901960784311e-06,0.24917163747212945,1.1855732417792286e-05,5.131771826759238e-07,3.0615503293410165e-06,-9.192306034943262e-06,1.7282145703313314e-05,-0.009255872613356322,2.2933794430456954e-05,1.272677254901927e-05,2.0173940642399687e-07,9.847025418988131e-06,2743.343032672955,0.23693143870109776,70.18802912777736,7441.699041224786,16.539836105744207,-0.004574140792426458,36.35054328135093,94.87730898671616,95.01092851148243,REM
93,2.430315887184998e-07,-1.07204219628188e-06,1.289764322880898e-05,2.14094409399557e-05,3.517730757610419e-05,3.0117199053940126e-06,-0.031257049146908786,0.0063480470983978115,2.7825200274661395e-06,-9.777217120622706e-06,-3.5971765362019826e-05,1.4294809109636022e-05,1.8207847348744756e-05,0.26884658976607917,66.0145290056204,1.9455647211413748e-06,1.8523392996108947e-06,0.21740439923985658,1.1568854566262568e-05,5.117123165738409e-07,3.1238965362024904e-06,4.2836306095978235e-06,2.9639804178428403e-05,0.007293454308280969,2.2004492500190683e-05,1.2082031372548677e-05,-3.10916716258493e-06,6.241415960937725e-06,2803.167655118976,0.23140109501083558,67.44410298144335,3608.551413850101,15.734425644549022,-0.004571568679891172,83.88558740876377,96.28781906190925,96.07764400701916,REM
94,8.702321299051401e-06,7.2727143256783955e-06,9.034702479591007e-06,6.938304402227765e-06,2.4987784115358025e-05,3.020276768139111e-06,-0.031648465021438935,0.007066033364332044,2.779105973906973e-06,-7.261690168612205e-05,-2.3949282337681677e-05,5.502401159685157e-07,5.1659415274279e-06,0.3062213545454082,68.86063215411612,1.9467596856641487e-06,1.8534381119503576e-06,0.20078767235217826,1.1059155703059699e-05,5.04477505658554e-07,-2.3789557996953e-07,-8.969138750286205e-06,1.9963567732254602e-05,-0.001259612515563795,1.6447059861142847e-05,7.027619607842796e-06,-1.324978042267541e-06,7.533340400804463e-06,2757.2972390529217,0.22978319187457763,69.11060179886915,3247.352630909688,19.205668328115358,-0.0046814294905267095,47.0390090795758,95.11016166085976,95.76651865415428,REM
95,-1.434535472139565e-06,-2.96285296915134e-06,4.862249683375245e-06,7.825121675440553e-06,8.534462989242207e-06,3.4599230487525234e-06,-0.03179466515617609,0.005408615934538803,2.7905969329364994e-06,4.309801988759052e-06,1.2264604791333347e-05,1.007529356832222e-05,9.577605981536392e-06,0.3355330794590169,70.07889502057424,1.9469564253198036e-06,1.8541241982655578e-06,0.19010302156081482,1.0239335698481994e-05,5.175408560311284e-07,-3.604435917193913e-06,1.3880324101624083e-06,4.336832262658196e-06,0.0012357985196082494,1.8843131258106305e-05,1.0252807843136914e-05,-3.2413490501259373e-06,4.766455771725854e-06,2779.7311574578453,0.23614183436647757,69.42116629790699,7203.1644029399,16.733043844499583,-0.004690521390147777,32.67752185570051,95.5322262065224,95.34427710383764,REM
96,4.567485056331228e-06,3.132009440248218e-06,1.9593922636758474e-06,-1.3355659113451345e-06,3.611019711604468e-05,2.561302632181226e-06,-0.03160048104327968,0.005049544675799199,2.7837209887845194e-06,1.5434178988326708e-05,-2.3282055085068578e-05,-3.112228732738744e-07,3.43587081712043e-06,0.3170349591109076,74.48023096762543,1.9472778006663108e-06,1.8545531598891176e-06,0.1843144544503548,7.421345586328183e-06,5.019058518348973e-07,-3.6926392843514126e-06,-6.191585427634189e-06,3.471695427379728e-05,-0.0013097371724697748,3.838239597161771e-06,-1.9802549019611267e-06,-5.8253884184024316e-06,-6.059997227936137e-07,2772.8575883217604,0.23821116589152866,72.7206903859685,8258.060156354106,17.317776949215737,-0.004650814242287855,34.65113343307647,95.04403923264071,95.17760280766005,REM
97,-4.504081012690416e-06,-5.96544783703364e-06,7.434652384222119e-06,8.598552193484346e-06,6.391975646600869e-06,3.4301571526664622e-06,-0.03162607781248697,0.005957355735339903,2.7850377660790942e-06,-1.5985510765240084e-05,-1.569368859388066e-05,1.096464127565418e-05,1.191673759060025e-05,0.2828421156507719,71.51527704056356,1.9458815798174e-06,1.8592435390758118e-06,0.18053855782394143,1.1137166582742313e-05,5.297676050965134e-07,-1.9328556623682468e-06,1.3787829251543995e-06,1.2977694005743233e-06,-0.00012164999067378742,6.1465948271915266e-06,-3.386101960784657e-06,-1.0752909437705092e-05,-1.886342661681231e-06,2766.910995481632,0.23228004748896516,73.96562311911362,5226.204582385999,14.128009040727145,-0.00468514847575089,2.2416792444240987,95.76580792282326,95.77763027389946,NREM
98,7.840822779176528e-06,6.233083451590757e-06,5.3905943389028246e-06,-2.3420460822461794e-06,1.4721574731059556e-05,3.363849790188397e-06,-0.031676511510256605,0.006770384607698184,2.782721446555176e-06,-2.653934803285911e-06,-2.007630260166276e-05,1.9529329976348013e-06,3.5383610284578844e-06,0.3004498908760204,71.32839648325323,1.945563500419623e-06,1.8573691208260219e-06,0.1784170487206531,8.73240694285523e-06,5.016177615014877e-07,-1.572945667708904e-06,-5.2367972838942025e-06,1.2025316978204597e-05,-0.0025819393329794254,8.640454184786703e-06,1.5258666666663247e-06,-6.960188235294168e-06,-4.377744182489678e-07,2769.0005772996597,0.23872748746419808,71.18724006680061,7380.4218488848155,16.700920883543354,-0.004595171645304056,52.71860122199334,94.68796147944695,95.02204013122761,NREM
99,2.337973434042882e-06,8.915388113221986e-07,7.06252691691462e-05,0.00015619764232852667,1.64879976195924e-05,3.175565514610462e-06,-0.03207473910344091,0.005651748546906241,2.786392309452865e-06,7.477160709035868e-05,7.780650157930924e-05,0.0006326662675211718,0.00013914505458152113,0.3285799436457873,70.49432172554104,1.946041006078177e-06,1.8580758780295513e-06,0.17368594467133597,5.052022217136148e-06,5.182269016556037e-07,6.740304225477526e-05,0.000629647237033646,1.7469418219271716e-05,0.0013601017659295544,0.0001318255829861905,0.00012848489411764675,0.0002712051738460364,0.00027411683696243813,2743.145204926967,0.22932065144581268,70.98767715300562,3309.7287881793404,18.05666242453854,-0.004514066590295281,96.86526271366444,95.11031425107873,94.89981231403067,NREM
100,5.973918954248371e-06,4.558582762391602e-06,-2.5261636240177053e-05,-7.536682882429241e-05,-3.920964431220145e-06,3.5462574654764116e-06,-0.0322449218638997,0.005870380917021446,2.792767223620866e-06,-3.501272978815404e-05,-2.2300557320515285e-05,-0.0004458349195086595,-7.535092878614501e-05,0.2759185754087637,72.00428611057706,1.9494496681162736e-06,1.859487479972534e-06,0.16655134361968416,8.31603076218841e-06,5.138493934538796e-07,-3.187175709162996e-05,-0.00045299833424887465,-6.192806157015771e-06,-0.0005831264075172047,-3.1816775768673274e-05,-3.8573509803921915e-05,-0.00019402387895017936,-0.00018804899052923292,2790.6415046548473,0.2258054839701669,71.56534167493197,2356.5570511431506,19.202902201209533,-0.00465571436077416,88.03184714417233,96.42108118647373,96.58877851529718,NREM
101,-4.696957605350323e-08,-1.5165165077185176e-06,-2.478556343938405e-06,-2.2379055588616823e-05,4.311994818036147e-05,2.7234834821087453e-06,-0.03218994238011242,0.006463199278660266,2.7822581826503923e-06,3.095017622135741e-05,2.3376706935225922e-05,-5.3084125627527324e-05,-2.3846320439460023e-05,0.3224200439484246,70.87711109117267,1.947196663360545e-06,1.8589285928638644e-06,0.16296361897331196,8.402820050355038e-06,5.089355814958927e-07,-9.13567474886147e-06,-6.000155027084774e-05,4.074278100760365e-05,0.002183174211149666,6.787344029907631e-06,-2.027450980734459e-09,-2.5937744930190025e-05,-1.9790222384984297e-05,2763.188389722199,0.2397641970231479,69.75428905673814,5974.528710460055,18.08265132207828,-0.004653598770377172,88.36372736720837,96.58777752346074,96.66655985351339,NREM
102,5.107295012843014e-06,3.6244612497138973e-06,6.194275120164292e-07,-1.7106528267338568e-06,2.771718544289293e-05,2.7823660181581847e-06,-0.03226361328087282,0.006160607745044641,2.7954561684595022e-06,1.1916025594465924e-05,-2.0528599221785172e-06,-2.5435620233463082e-05,3.915048233768024e-06,0.2895714846332494,74.20522959411001,1.947813860278223e-06,1.8592952569873603e-06,0.16291257555138478,5.21249367513569e-06,4.92914015411612e-07,-2.825340581368272e-06,-2.9131755992980947e-05,2.8532618168408305e-05,-0.0014138233098721798,-1.3416256351568382e-06,-4.963874509804265e-06,-2.2485034164950077e-05,-1.9491478367792468e-05,2739.85857623831,0.24002617713198884,73.15405678051593,7615.568944838631,19.335086690175732,-0.004613135320363185,104.6891215329722,95.23282724244042,95.34427710383767,NREM
103,-3.236124645863529e-06,-4.720856193891299e-06,3.013867444876732e-06,-1.100831680781267e-05,1.0856225223161362e-06,3.112337956816917e-06,-0.032230378994552535,0.0059250220822995425,2.7748308537421755e-06,-4.796693160397766e-05,-2.0567085389486065e-05,5.734983093003687e-06,8.881000259403181e-06,0.35185244211530736,75.36584728979426,1.946835614557107e-06,1.8599031764197248e-06,0.16383297757216758,6.585097993438887e-06,5.297602807660028e-07,-1.802950527707379e-06,6.976991073471168e-07,5.403962793413923e-07,0.0015747671268105084,-3.020102540627198e-06,-8.02674509803956e-06,-1.9813894590676786e-05,-1.5516328297855283e-05,2807.792876220508,0.23515183208608798,74.93197019404391,5194.581149818159,19.82108883984192,-0.0046355177528547295,118.57453229897511,95.943558573451,95.87763485160602,NREM
104,1.0441423801530996e-05,8.88108235294118e-06,-5.5083683070115704e-06,-4.5076981460288905e-06,2.3639558159761783e-05,2.5577233997100274e-06,-0.032183793388337024,0.006788030615510803,2.788006179903769e-06,0.0001980440148724599,0.0001949893092240792,-1.643583163195244e-05,-5.44463642328546e-06,0.2947768920928766,91.34377465751125,1.949336140993362e-06,1.8746363520764987e-06,0.16447686063196765,-5.711933211260891e-06,5.147958597187254e-07,1.9610468782588977e-06,-9.187667887388517e-06,3.537530779990293e-05,-0.005025430274565346,-4.225504798962438e-06,3.07967450980358e-06,-2.4092459143968928e-05,-3.206573280180991e-05,2758.401462289021,0.23071243798216048,85.44350957503623,5842.113675237147,17.60625737403423,-0.004498968812186891,31.89446763566542,93.83243898510548,94.43312428473338,NREM
105,-1.7557823097072764e-06,-3.1424787772437083e-06,4.705762310215863e-06,1.107598037689779e-05,-4.15672432135502e-05,2.9937405050735734e-06,-0.03228110221066606,0.009036110135622196,2.784773403524734e-06,0.00015577153480328564,0.00013689478271152866,-1.555319290455487e-05,-2.156690714885368e-06,0.2633291898155185,73.23055996032654,1.94720732433051e-06,1.862525083288828e-06,0.1670452697481346,1.4622571160448883e-05,5.066243483126064e-07,-8.149644714020036e-06,-2.8658075120164892e-05,-5.0125154357722776e-05,0.004272939531723913,2.9693018387120864e-06,-1.006056078431407e-05,-1.3178297245746598e-05,-7.866604638734436e-07,2736.61058906267,0.23285264935557076,77.72122919898614,7358.713127743441,13.322654732152285,-0.00456678504735385,1.3454653124793368,95.59929808499275,95.5442862592508,NREM
106,1.0800679026477597e-08,-1.5127396353093712e-06,3.128985549706212e-06,6.443489585717041e-07,5.049535088120834e-05,2.7695473716334272e-06,-0.03244890750680807,0.008628652981788366,2.792656443121896e-06,9.528757457846816e-06,2.6513990539411137e-06,-3.4925612268254124e-06,-9.864229465171476e-06,0.30084515305470355,68.67671862765444,1.9469764451565323e-06,1.8608905775539787e-06,0.16920894368871595,6.761432425421797e-06,4.985830472266727e-07,-1.8638258182645872e-06,-8.717794048981559e-06,4.9755696693878167e-05,-2.7746192799878037e-05,1.205777216754401e-05,6.9212196078427965e-06,-4.761274280918645e-06,-2.017146079694738e-07,2813.303071973414,0.2353022187922382,70.03256004001254,7425.8687585768375,12.958639267316704,-0.004586412929757655,11.435448071259632,95.89913786526283,95.7554070344091,NREM
107,2.6777680806693676e-06,1.149039241117983e-06,8.854625467307494e-06,5.706848661020778e-06,8.941338155184072e-06,2.728361226825309e-06,-0.03250542573004756,0.008148070104905782,2.782245593957328e-06,1.1777139299610754e-05,5.4663053482876465e-06,-5.307232089723099e-06,1.0477289265277907e-05,0.3117657785720608,71.06246574690368,1.9459203173876554e-06,1.8596458482744588e-06,0.1693851650263218,4.139202166781376e-06,5.224050253045445e-07,6.500217176572775e-06,-7.908665186541643e-06,1.0837718994938658e-05,0.0004323529027546602,1.4094871519035578e-05,1.158901176470554e-05,6.561203936822502e-08,1.9697367691572523e-06,2724.9320317862366,0.23563778263209986,70.65473139882846,8429.727761552347,15.533116059247327,-0.004640071839551403,84.1507253745327,95.68813950136908,95.7998535133898,NREM
108,6.714625335062693e-06,5.196575041326523e-06,1.8777358205538515e-06,-5.988984313725541e-06,3.449777431906597e-05,2.6230652018005133e-06,-0.032588098712342015,0.007854598453131922,2.789484092469573e-06,-2.5790260268051505e-06,9.394991897459845e-06,-3.3717163500420137e-06,1.0558610147249371e-05,0.3258887571062791,76.50425464026856,1.946776816459398e-06,1.8620271915770198e-06,0.1693851650263218,4.640794781414778e-06,5.087459627171231e-07,-9.955723099611366e-07,-6.475289921416136e-06,3.5882771847104175e-05,-0.0025163444065965782,-3.1579279621576776e-06,-6.215200000000343e-06,-1.5656457923247167e-05,-1.3255213687341818e-05,2733.8603213753445,0.23724353594574565,72.55401100345023,9235.545093156325,16.11597903756466,-0.004681258187660556,44.95754787385875,95.33273992692624,95.29983062485697,NREM
109,-5.3064256707611665e-06,-6.643489921416034e-06,1.3180768841077235e-05,4.194148485542025e-06,1.2931037949187277e-05,3.832712596322525e-06,-0.03279297926026297,0.007622424282452133,2.785941634241146e-06,-1.1211635451794345e-05,-2.492969512474203e-05,7.675992538338245e-06,5.995311451895742e-06,0.2897296549609625,73.55108406429136,1.944940606800437e-06,1.8646371760636807e-06,0.1693851650263218,4.032342183566301e-06,5.018269118282851e-07,1.095699035629862e-05,5.196192843518631e-06,1.493400945804997e-05,0.0027302167130646726,-1.463968795300272e-06,-3.897623529412108e-06,-1.0805599069199715e-05,-8.987644060424903e-06,2838.14368461297,0.2332891040234107,75.55423988877868,7232.841916736599,13.231837634441442,-0.004634920762366186,21.56232675552503,95.86585624305926,95.95541618982224,NREM
110,1.8284602578774746e-06,3.518387019658759e-07,2.8710976882581316e-06,-3.7052841687648336e-06,-1.497999359121265e-06,3.0122193331806915e-06,-0.032730558641296,0.007266780140932334,2.7841691462576247e-06,4.698446346735709e-06,-9.472105546653987e-06,-3.302745372701661e-06,-1.3242947127491041e-06,0.3202145427072557,73.79382957386639,1.9453604130108593e-06,1.8618896569263244e-06,0.16916843303639278,3.7154994430459672e-06,5.145948475369395e-07,9.273539940494423e-07,-5.476881742580401e-06,8.252060222268762e-07,0.0003440075800822969,4.760849195086544e-06,2.655913725489854e-06,-5.928154009308054e-06,-4.44742882174837e-06,2762.0921467985704,0.23586753500112403,74.20969286979816,8381.41480593067,17.27020347270476,-0.004683917664657582,116.14452819419647,94.97732339801462,94.99981689173727,NREM
111,1.951521719691768e-05,1.7838253126827906e-05,1.443599893186796e-06,-7.339054154268762e-06,3.657881400778192e-05,3.218416418707509e-06,-0.032747105103532466,0.006916563136408035,2.7737406729227665e-06,-3.635274950281034e-05,-1.9303035751887834e-05,-4.701076585030951e-06,-1.92875703059453e-06,0.30636012177350536,79.22171580839753,1.94634899417614e-06,1.864591521070166e-06,0.16823344718077363,2.7438519569698255e-06,5.201011164517688e-07,4.780019658711155e-07,-5.904261570153453e-06,3.985969266041004e-05,-0.0034579402677293045,-1.2037336232548003e-06,-2.354082352941519e-06,-1.4545580697337352e-05,-1.406501144935194e-05,2718.711168206978,0.2344600970082212,75.72091927129694,9553.14104320846,19.306026488445767,-0.004720702385620934,57.164422913201605,94.78833193458966,94.99981689173727,NREM
112,-1.7627142053864344e-05,-1.887780801098649e-05,-6.551056992446835e-06,-6.729152941176521e-06,1.6240656443121808e-05,2.7315908598458325e-06,-0.0331367865195697,0.006606909032959496,2.794436484321255e-06,0.00013821049407695618,0.0001335230286717026,-1.648928705271997e-05,-4.561233173113795e-06,0.2494611633348084,79.70398547976907,1.945535261056433e-06,1.8758347346201775e-06,0.16837077829214925,-1.901660303654269e-06,5.081982655578444e-07,-2.8813386231271293e-06,-1.3051620141909005e-05,2.417210207522654e-05,0.000843434117438924,5.620464301518221e-06,9.140494117646717e-06,-6.688099977111518e-06,-1.0801029584699464e-05,2807.10194916711,0.22687024895913463,82.74338224697574,6105.027314666459,14.799001115234303,-0.004636391397472108,5.8144499544263875,95.66581046599357,95.63317921721219,NREM
113,-2.4341796444647854e-06,-3.922421627120364e-06,1.749905455100323e-05,1.53048368047603e-06,2.350599606317217e-05,3.019877225909767e-06,-0.03312013498885583,0.006486558884634173,2.7854053559165855e-06,1.6507645482057794e-05,1.0143070115252798e-07,-6.2718435645075674e-06,1.4876450141144034e-06,0.29395999822181534,66.66180797833218,1.9432816459398287e-06,1.868725413900969e-06,0.16961242978585492,9.447047364004235e-06,5.109701177487856e-07,9.866241402813206e-06,-1.4185794674601457e-05,2.0093066898094735e-05,0.003066529057781236,1.760869559777213e-05,9.797423529411425e-06,1.83143886472872e-06,9.07429379720842e-06,2720.110242988054,0.2370068156075651,67.12160050185228,9321.205109127435,14.629205357029171,-0.0048470690839246405,43.92015896152183,95.39940489814603,95.46650492103458,NREM
114,5.1993188830396025e-06,3.7161906360469002e-06,1.7911332188906636e-05,-4.134975188830447e-06,5.061892790112136e-05,2.308625467307494e-06,-0.03562519204503446,0.00326150095440605,2.7891869993132445e-06,-0.00021900834414180728,-9.641806535439031e-05,5.2727974776836735e-05,8.092356847485885e-06,0.34347072387131555,70.43061533460491,1.943406444393581e-06,1.867988220035096e-06,0.17018606062275124,3.524821118486572e-06,4.979515271737748e-07,1.6196058759950612e-05,5.079339249256112e-05,5.311288357366251e-05,-0.0011814495324199278,1.899828682383454e-05,1.709685882352907e-05,6.6857604180971485e-06,8.041885709926813e-06,2793.100280928764,0.22497458718205537,69.76567635614558,2632.7150609597884,18.133723350977647,-0.0051519145254444385,124.97922550799828,96.25453743970567,96.16653696498055,NREM
115,7.250025045141278e-06,5.773632532234689e-06,1.5797137834744738e-05,8.97505415426866e-06,-1.1652621835660517e-05,4.492323521782202e-06,-0.03948302198865746,-0.0020985572528343568,2.7709459830623857e-06,-6.500872909641172e-05,-9.31106470893411e-05,-1.076119993896396e-05,1.65459228503851e-05,0.2837246527793292,77.19031694478775,1.9450051829811043e-06,1.8699124844230818e-06,0.16833836977029068,1.605441596093958e-06,4.982729839017318e-07,1.599446580961873e-05,-1.0832253131914346e-05,-7.216693476768578e-06,-0.002077913526318863,-8.406431219958852e-06,-8.440568627451325e-06,-1.705532185854892e-05,-1.7670247310596568e-05,2760.7254132838243,0.21069875740512534,76.03205411866433,3381.239050481927,16.71935603293955,-0.005203801307087835,40.705635786068505,96.17688597272027,96.07764400701916,NREM
116,-6.007453856717781e-06,-7.465875842425163e-06,-4.329369130998753e-06,8.470815213244781e-06,1.2730347264820144e-05,3.104147341115383e-06,-0.03508364143672847,-0.003195114970321196,2.8049153124283743e-06,0.00012925413298746203,8.490332240787413e-05,4.4134971694513885e-06,1.6116216983289439e-06,0.26057843809791204,70.37330925307087,1.942659077846443e-06,1.8694290786093945e-06,0.16837077829214925,9.441078583963033e-06,5.154119172961012e-07,-1.2024580175986921e-05,-3.4822638132296705e-06,9.32740685384357e-06,0.002207892209280436,1.908292318608372e-05,1.1279776470587896e-05,1.7422410620278732e-06,8.970300457771478e-06,2785.624828225798,0.23714162145461878,71.19896170833229,6642.879590651301,16.597689173903007,-0.005231284282419084,67.8949116141502,96.43218636352077,96.577666895552,NREM
117,4.998597746751106e-06,3.5100893263141883e-06,-1.8740822461280737e-06,-6.8918998092622775e-06,3.687114818036146e-05,2.850904158083416e-06,-0.031799489854256,-0.004296266483230328,2.782776836804661e-06,0.00011330264798962372,9.4521224063478e-05,-7.352172457465527e-06,-8.0770861371788e-06,0.2808070344050253,74.94736878166883,1.943568881768012e-06,1.8692443020269067e-06,0.1693146764912795,2.147699885557603e-06,5.131739274179191e-07,-2.2688697184705844e-06,-7.962928831921974e-06,4.074531663741978e-05,-0.0025327000969020117,-5.0251053330282055e-06,-5.592090196078775e-06,-2.774617135881641e-06,-2.850676073852844e-06,2743.43627632393,0.23619277043280348,74.90974627637479,8077.021724981556,16.629304319857987,-0.005248017146384903,22.16172532661936,95.56598255385163,95.57762111848632,NREM
